"newBatterySoc";"energyConsumption";"powerProduction";"selfUsedEnergy";"selfUsedEnergyPV";"selfUsedEnergyBattery";"feedInEnergyGrid";"gridUsedEnergy";"missedInverterPower";"missedBatteryPower";"missedFeedInPowerGrid";"lossesUnloadBattery";"lossesLoadBattery";"lossesPvGeneration";"losses";"dayTime"
"1.0991207943789047e-16";"1060.329507845072";"0";"0.9304000000000001";"0.9303999999999999";"2.1762591728702318e-16";"0";"1059.399107845072";"0";"0";"0";"2.198241588757812e-18";"1.0991207943789056e-18";"0.0696";"0.0696";"20200101:22"
"-2.19824158875781e-16";"807.5840282332762";"0";"0.9304000000000004";"0.9304000000000003";"1.0881295864351156e-16";"0";"806.6536282332762";"0";"0";"0";"1.0991207943789056e-18";"0";"0.06959999999999988";"0.06959999999999988";"20200101:23"
"7.693845560652335e-16";"546.0070145813683";"0";"0.9303999999999998";"0.9304";"-2.1762591728702318e-16";"0";"545.0766145813683";"0";"0";"0";"-2.198241588757812e-18";"7.693845560652341e-18";"0.06959999999999922";"0.06959999999999922";"20200102:00"
"-8.79296635503124e-16";"384.02352381090816";"0";"0.9304000000000009";"0.9304000000000001";"7.616907105045811e-16";"0";"383.09312381090814";"0";"0";"0";"7.693845560652341e-18";"0";"0.06960000000000077";"0.06960000000000079";"20200102:01"
"-2.1982415887578104e-16";"338.1352503158822";"0";"0.9303999999999989";"0.9303999999999998";"-8.705036691480927e-16";"0";"337.2048503158822";"0";"0";"0";"-8.792966355031248e-18";"0";"0.06960000000000044";"0.06960000000000043";"20200102:02"
"-2.19824158875781e-16";"327.35044871106055";"0";"0.9303999999999996";"0.9303999999999998";"-2.1762591728702323e-16";"0";"326.42004871106053";"0";"0";"0";"-2.1982415887578124e-18";"0";"0.06960000000000044";"0.06960000000000044";"20200102:03"
"-2.19824158875781e-16";"327.35044871106055";"0";"0.9303999999999996";"0.9303999999999998";"-2.1762591728702318e-16";"0";"326.42004871106053";"0";"0";"0";"-2.198241588757812e-18";"0";"0.06960000000000044";"0.06960000000000044";"20200102:04"
"-8.79296635503124e-16";"363.0883206956659";"0";"0.9303999999999999";"0.9304000000000001";"-2.1762591728702318e-16";"0";"362.1579206956659";"0";"0";"0";"-2.198241588757812e-18";"0";"0.06960000000000077";"0.06960000000000077";"20200102:05"
"2.1982415887578104e-16";"644.127562515433";"0";"0.9303999999999989";"0.9303999999999998";"-8.705036691480927e-16";"0";"643.1971625154331";"0";"0";"0";"-8.792966355031248e-18";"2.1982415887578124e-18";"0.0696";"0.0696";"20200102:06"
"1.0991207943789052e-16";"1045.2798888751756";"0";"0.9303999999999999";"0.9303999999999997";"2.1762591728702323e-16";"0";"1044.3494888751757";"0";"0";"0";"2.1982415887578124e-18";"1.0991207943789062e-18";"0.06960000000000022";"0.06960000000000022";"20200102:07"
"10.415315406425401";"1137.9023026577627";"256.68";"229.02677962208293";"229.02677962208293";"1.0881295864351161e-16";"0";"908.8755230356797";"0";"0";"0";"1.0991207943789062e-18";"0.10415315406425411";"17.13269976536617";"17.236852919430422";"20200102:08"
"215.52695212702818";"1066.8494920848193";"784.32";"537.4906960513637";"527.1795337990026";"10.311162252361147";"0";"529.3587960334556";"0";"0";"0";"0.10415315406425411";"2.155269521270284";"39.43647415349426";"41.6958968288288";"20200102:09"
"599.1684097055125";"990.0870806622643";"1237.53";"801.6723336057489";"588.300650999991";"213.3716826057579";"0";"188.41474705651535";"0";"0";"0";"2.155269521270284";"5.99168409705513";"44.00873313585487";"52.15568675418028";"20200102:10"
"962.5756185481681";"988.6068137753281";"1403.71";"984.5995744154654";"587.8828777890641";"396.71669662640136";"0";"4.007239359862638";"0";"0";"0";"4.007239359862644";"7.641311448289202";"43.97748096960299";"55.62603177775484";"20200102:11"
"1168.7779827706386";"1077.4228269915072";"1337.51";"1072.9724633280548";"632.3864606462269";"440.5860026818279";"0";"4.4503636634524355";"0";"0";"0";"4.450363663452811";"6.512387305677517";"47.30663979038786";"58.26939075951819";"20200102:12"
"975.388331244442";"1118.0244330331893";"973.1899999999999";"1112.904795334718";"606.0606631861389";"506.84413214857926";"0";"5.1196376984712515";"0";"0";"0";"5.119637698470502";"3.185741183208535";"45.33729810592831";"53.642676987607345";"20200102:13"
"409.9713691064786";"1003.8324160409588";"466.91";"997.5134199088469";"371.9328028297448";"625.5806170791021";"0";"6.31899613211192";"0";"0";"0";"6.318996132112148";"0.6648265107325091";"27.823004166971543";"34.8068268098162";"20200102:14"
"0";"904.231601219958";"0";"406.80205541541386";"0.9303999999999998";"405.87165541541384";"0";"497.4295458045441";"0";"0";"0";"4.09971369106479";"1.1546319456101638e-16";"0.0696000000000001";"4.16931369106479";"20200102:15"
"-6.594724766273429e-16";"874.2033300849639";"0";"0.9303999999999997";"0.9303999999999997";"0";"0";"873.272930084964";"0";"0";"0";"0";"0";"0.069600000000001";"0.069600000000001";"20200102:16"
"1.0991207943789052e-16";"1019.6924184009907";"0";"0.930399999999999";"0.9303999999999997";"-6.528777518610695e-16";"0";"1018.7620184009908";"0";"0";"0";"-6.5947247662734354e-18";"1.0991207943789062e-18";"0.06960000000000022";"0.06960000000000022";"20200102:17"
"2.19824158875781e-16";"1328.2223309781466";"0";"0.9303999999999999";"0.9303999999999998";"1.0881295864351161e-16";"0";"1327.2919309781466";"0";"0";"0";"1.0991207943789062e-18";"2.198241588757812e-18";"0.0696";"0.0696";"20200102:18"
"0";"1566.3338330767606";"0";"0.9304000000000003";"0.9304000000000001";"2.1762591728702318e-16";"0";"1565.4034330767606";"0";"0";"0";"2.198241588757812e-18";"0";"0.06959999999999988";"0.06959999999999988";"20200102:19"
"1.099120794378905e-16";"1488.0911547672692";"0";"0.9304000000000002";"0.9304000000000002";"0";"0";"1487.1607547672693";"0";"0";"0";"0";"1.099120794378906e-18";"0.06959999999999966";"0.06959999999999966";"20200102:20"
"1.099120794378905e-16";"1239.829251158235";"0";"0.9304";"0.9303999999999999";"1.0881295864351159e-16";"0";"1238.898851158235";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.0696";"0.0696";"20200102:21"
"1.099120794378905e-16";"1045.068422177042";"0";"0.9303999999999998";"0.9303999999999997";"1.0881295864351159e-16";"0";"1044.138022177042";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.06960000000000022";"0.06960000000000022";"20200102:22"
"0";"795.9606517754727";"0";"0.9303999999999997";"0.9303999999999996";"1.0881295864351159e-16";"0";"795.0302517754727";"0";"0";"0";"1.099120794378906e-18";"0";"0.06960000000000044";"0.06960000000000044";"20200102:23"
"7.693845560652335e-16";"546.7773782123771";"0";"0.9304";"0.9304";"0";"0";"545.8469782123772";"0";"0";"0";"0";"7.693845560652341e-18";"0.06959999999999922";"0.06959999999999923";"20200103:00"
"-8.79296635503124e-16";"384.56534424232257";"0";"0.9304000000000009";"0.9304000000000001";"7.616907105045811e-16";"0";"383.63494424232255";"0";"0";"0";"7.693845560652341e-18";"0";"0.06960000000000077";"0.06960000000000079";"20200103:01"
"-2.1982415887578104e-16";"338.61232678605387";"0";"0.9303999999999989";"0.9303999999999998";"-8.705036691480927e-16";"0";"337.68192678605385";"0";"0";"0";"-8.792966355031248e-18";"0";"0.06960000000000044";"0.06960000000000043";"20200103:02"
"-2.19824158875781e-16";"327.81230885854376";"0";"0.9303999999999996";"0.9303999999999998";"-2.1762591728702323e-16";"0";"326.88190885854374";"0";"0";"0";"-2.1982415887578124e-18";"0";"0.06960000000000044";"0.06960000000000044";"20200103:03"
"-2.19824158875781e-16";"327.81230885854376";"0";"0.9303999999999996";"0.9303999999999998";"-2.1762591728702318e-16";"0";"326.88190885854374";"0";"0";"0";"-2.198241588757812e-18";"0";"0.06960000000000044";"0.06960000000000044";"20200103:04"
"-8.79296635503124e-16";"363.6006035595087";"0";"0.9303999999999999";"0.9304000000000001";"-2.1762591728702318e-16";"0";"362.6702035595087";"0";"0";"0";"-2.198241588757812e-18";"0";"0.06960000000000077";"0.06960000000000077";"20200103:05"
"2.1982415887578104e-16";"645.0363648469795";"0";"0.9303999999999989";"0.9303999999999998";"-8.705036691480927e-16";"0";"644.1059648469795";"0";"0";"0";"-8.792966355031248e-18";"2.1982415887578124e-18";"0.0696";"0.0696";"20200103:06"
"1.0991207943789052e-16";"1046.754678738877";"0";"0.9303999999999999";"0.9303999999999997";"2.1762591728702323e-16";"0";"1045.824278738877";"0";"0";"0";"2.1982415887578124e-18";"1.0991207943789062e-18";"0.06960000000000022";"0.06960000000000022";"20200103:07"
"1.758593271006248e-15";"1139.507773881023";"11.84";"11.015936000000002";"11.015936000000002";"1.0881295864351161e-16";"0";"1128.491837881023";"0";"0";"0";"1.0991207943789062e-18";"1.7585932710062496e-17";"0.8240639999999964";"0.8240639999999964";"20200103:08"
"0.01700546923132265";"1068.3547145938971";"39.66";"36.883682294370885";"36.883682294370885";"1.7410073382961854e-15";"0";"1031.4710322995263";"0";"0";"0";"1.7585932710062496e-17";"0.00017005469231322665";"2.7591404639813106";"2.7593105186736238";"20200103:09"
"91.22994946516853";"991.4839987569131";"516.6700000000001";"394.98888121010214";"394.97204579556313";"0.016835414539009424";"0";"596.495117546811";"0";"0";"0";"0.00017005469231322665";"0.9122994946516861";"29.546490098206107";"30.458959647550106";"20200103:10"
"161.55251509213477";"990.001643355098";"665.88";"558.025674655646";"467.70802468512915";"90.31764997051684";"0";"431.9759686994521";"0";"0";"0";"0.9122994946516861";"1.615525150921349";"34.987616635946836";"37.51544128151987";"20200103:11"
"206.18672116445072";"1078.9429674640053";"767.31";"680.0683499296929";"520.1313599884794";"159.93698994121343";"0";"398.8746175343124";"0";"0";"0";"1.615525150921349";"2.061867211644509";"38.90922469389352";"42.58661705645938";"20200103:12"
"226.1855094379916";"1119.6018584852202";"814.13";"749.0227211234046";"544.8978671705984";"204.1248539528062";"0";"370.5791373618156";"0";"0";"0";"2.061867211644509";"2.2618550943799183";"40.76192127587478";"45.08564358189921";"20200103:13"
"0.02956168109020041";"1005.2487274880536";"43.97";"264.8055603354437";"40.88190599183199";"223.9236543436117";"0";"740.4431671526099";"0";"0";"0";"2.2618550943799183";"0.00029561681090207987";"3.058233724238505";"5.320384435429325";"20200103:14"
"1.1102230246251565e-16";"905.5073854516363";"0";"0.9596660642792982";"0.9303999999999998";"0.029266064279298405";"0";"904.547719387357";"0";"0";"0";"0.00029561681090200435";"1.1156440354875851e-18";"0.0696000000000001";"0.06989561681090212";"20200103:15"
"-6.594724766273429e-16";"875.4367473005294";"0";"0.9303999999999998";"0.9303999999999997";"1.099120794378905e-16";"0";"874.5063473005295";"0";"0";"0";"1.1102230246251575e-18";"0";"0.069600000000001";"0.069600000000001";"20200103:16"
"1.0991207943789052e-16";"1021.1311067932156";"0";"0.930399999999999";"0.9303999999999997";"-6.528777518610695e-16";"0";"1020.2007067932157";"0";"0";"0";"-6.5947247662734354e-18";"1.0991207943789062e-18";"0.06960000000000022";"0.06960000000000022";"20200103:17"
"2.19824158875781e-16";"1330.096325542967";"0";"0.9303999999999999";"0.9303999999999998";"1.0881295864351161e-16";"0";"1329.165925542967";"0";"0";"0";"1.0991207943789062e-18";"2.198241588757812e-18";"0.0696";"0.0696";"20200103:18"
"0";"1568.5437801777994";"0";"0.9304000000000003";"0.9304000000000001";"2.1762591728702318e-16";"0";"1567.6133801777994";"0";"0";"0";"2.198241588757812e-18";"0";"0.06959999999999988";"0.06959999999999988";"20200103:19"
"1.099120794378905e-16";"1490.190708939";"0";"0.9304000000000002";"0.9304000000000002";"0";"0";"1489.260308939";"0";"0";"0";"0";"1.099120794378906e-18";"0.06959999999999966";"0.06959999999999966";"20200103:20"
"1.099120794378905e-16";"1241.578531548864";"0";"0.9304";"0.9303999999999999";"1.0881295864351159e-16";"0";"1240.648131548864";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.0696";"0.0696";"20200103:21"
"1.099120794378905e-16";"1046.5429136814748";"0";"0.9303999999999998";"0.9303999999999997";"1.0881295864351159e-16";"0";"1045.6125136814749";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.06960000000000022";"0.06960000000000022";"20200103:22"
"0";"797.0836760617303";"0";"0.9303999999999997";"0.9303999999999996";"1.0881295864351159e-16";"0";"796.1532760617304";"0";"0";"0";"1.099120794378906e-18";"0";"0.06960000000000044";"0.06960000000000044";"20200103:23"
"2.19824158875781e-16";"634.0011564150784";"0";"0.9303999999999998";"0.9303999999999998";"0";"0";"633.0707564150784";"0";"0";"0";"0";"2.198241588757812e-18";"0.0696";"0.0696";"20200104:00"
"0";"484.08850839318524";"0";"0.9304000000000002";"0.9304";"2.1762591728702318e-16";"0";"483.1581083931852";"0";"0";"0";"2.198241588757812e-18";"0";"0.0696";"0.0696";"20200104:01"
"-8.79296635503124e-16";"369.3745867809587";"0";"0.9304000000000001";"0.9304000000000001";"0";"0";"368.44418678095866";"0";"0";"0";"0";"0";"0.06960000000000077";"0.06960000000000077";"20200104:02"
"-2.1982415887578104e-16";"340.3250354669567";"0";"0.9303999999999989";"0.9303999999999998";"-8.705036691480927e-16";"0";"339.3946354669567";"0";"0";"0";"-8.792966355031248e-18";"0";"0.06960000000000044";"0.06960000000000043";"20200104:03"
"-2.19824158875781e-16";"328.0266852756274";"0";"0.9303999999999996";"0.9303999999999998";"-2.1762591728702323e-16";"0";"327.0962852756274";"0";"0";"0";"-2.1982415887578124e-18";"0";"0.06960000000000044";"0.06960000000000044";"20200104:04"
"-2.19824158875781e-16";"331.20729308372984";"0";"0.9303999999999996";"0.9303999999999998";"-2.1762591728702318e-16";"0";"330.2768930837298";"0";"0";"0";"-2.198241588757812e-18";"0";"0.06960000000000044";"0.06960000000000044";"20200104:05"
"6.594724766273429e-16";"409.66228568358906";"0";"0.9304000000000003";"0.9304000000000006";"-2.1762591728702318e-16";"0";"408.73188568358904";"0";"0";"0";"-2.198241588757812e-18";"6.5947247662734354e-18";"0.06959999999999877";"0.06959999999999877";"20200104:06"
"2.1982415887578104e-16";"622.7630088264498";"0";"0.9304000000000004";"0.9303999999999998";"6.528777518610695e-16";"0";"621.8326088264498";"0";"0";"0";"6.5947247662734354e-18";"2.1982415887578124e-18";"0.0696";"0.06960000000000001";"20200104:07"
"0.018625612963353785";"937.6431818285874";"34.650000000000006";"32.2208556865646";"32.2208556865646";"2.1762591728702323e-16";"0";"905.4223261420228";"0";"0";"0";"2.1982415887578124e-18";"0.00018625612963353802";"2.410330562967374";"2.410516819097008";"20200104:08"
"4.327579211806155";"1175.3406053541066";"203.36";"185.1575331561626";"185.1390937993289";"0.018439356833720246";"0";"990.183072197944";"0";"0";"0";"0.00018625612963353802";"0.04327579211806159";"13.849614067533594";"13.89307611578129";"20200104:09"
"4.912537540200576";"1243.405612447498";"196.32";"182.32363856372592";"178.03933514403784";"4.284303419688094";"0";"1061.0819738837722";"0";"0";"0";"0.04327579211806159";"0.0491253754020058";"13.318505724446425";"13.410906891966492";"20200104:10"
"4.594990658772358";"1295.1434994592971";"202.52";"188.9696572264939";"184.10624506169532";"4.863412164798571";"0";"1106.1738422328033";"0";"0";"0";"0.0491253754020058";"0.04594990658772362";"13.772350232474025";"13.867425514463754";"20200104:11"
"3.122230791745838";"1390.137652661289";"189.12";"177.57202256163887";"173.02298180945425";"4.549040752184634";"0";"1212.56563009965";"0";"0";"0";"0.04594990658772362";"0.03122230791745841";"12.943249714034806";"13.020421928539989";"20200104:12"
"1.323341379821593";"1424.0641359477145";"156.5";"147.45493492848885";"144.36392644466048";"3.0910084838283796";"0";"1276.6092010192256";"0";"0";"0";"0.031222307917458406";"0.013233413798215944";"10.799365090873266";"10.843820812588941";"20200104:13"
"-1.7763568394002505e-15";"1328.0097801430218";"15.89";"16.094163966023384";"14.784056000000009";"1.310107966023377";"0";"1311.9156161769984";"0";"0";"0";"0.01323341379821594";"0";"1.1059439999999938";"1.1191774137982098";"20200104:14"
"1.0991207943789052e-16";"1235.348072666972";"0";"0.9303999999999981";"0.9303999999999999";"-1.758593271006248e-15";"0";"1234.417672666972";"0";"0";"0";"-1.776356839400252e-17";"1.0991207943789062e-18";"0.0696";"0.06959999999999998";"20200104:15"
"1.099120794378905e-16";"1206.5105618735104";"0";"0.9304";"0.9303999999999999";"1.0881295864351161e-16";"0";"1205.5801618735104";"0";"0";"0";"1.0991207943789062e-18";"1.099120794378906e-18";"0.0696";"0.0696";"20200104:16"
"4.39648317751562e-16";"1432.1216757282402";"0";"0.9303999999999999";"0.9303999999999998";"1.0881295864351159e-16";"0";"1431.1912757282403";"0";"0";"0";"1.099120794378906e-18";"4.396483177515624e-18";"0.06959999999999977";"0.06959999999999977";"20200104:17"
"4.39648317751562e-16";"1746.1536866482174";"0";"0.9304000000000003";"0.9303999999999999";"4.3525183457404636e-16";"0";"1745.2232866482175";"0";"0";"0";"4.396483177515624e-18";"4.396483177515624e-18";"0.06959999999999966";"0.06959999999999968";"20200104:18"
"0";"1799.7999383448778";"0";"0.9304000000000004";"0.9304";"4.3525183457404636e-16";"0";"1798.8695383448778";"0";"0";"0";"4.396483177515624e-18";"0";"0.0696";"0.0696";"20200104:19"
"0";"1569.5239330382644";"0";"0.9304000000000001";"0.9304000000000001";"0";"0";"1568.5935330382645";"0";"0";"0";"0";"0";"0.06959999999999988";"0.06959999999999988";"20200104:20"
"0";"1186.7907934632753";"0";"0.9304000000000006";"0.9304000000000006";"0";"0";"1185.8603934632754";"0";"0";"0";"0";"0";"0.06959999999999944";"0.06959999999999944";"20200104:21"
"1.099120794378905e-16";"1060.2026027007998";"0";"0.9303999999999999";"0.9303999999999999";"0";"0";"1059.2722027007999";"0";"0";"0";"0";"1.099120794378906e-18";"0.0696";"0.0696";"20200104:22"
"1.099120794378905e-16";"932.5542093356236";"0";"0.9303999999999999";"0.9303999999999998";"1.0881295864351159e-16";"0";"931.6238093356236";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.0696000000000001";"0.0696000000000001";"20200104:23"
"5.495603971894525e-16";"672.5455176528001";"0";"0.9303999999999996";"0.9303999999999994";"1.0881295864351159e-16";"0";"671.6151176528001";"0";"0";"0";"1.099120794378906e-18";"5.49560397189453e-18";"0.0696";"0.0696";"20200105:00"
"7.693845560652334e-16";"518.63279659905";"0";"0.9304000000000006";"0.9304";"5.44064793217558e-16";"0";"517.7023965990501";"0";"0";"0";"5.49560397189453e-18";"7.693845560652341e-18";"0.06959999999999922";"0.06959999999999923";"20200105:01"
"-8.79296635503124e-16";"396.77638020615";"0";"0.9304000000000009";"0.9304000000000001";"7.61690710504581e-16";"0";"395.84598020615";"0";"0";"0";"7.693845560652341e-18";"0";"0.06960000000000077";"0.06960000000000079";"20200105:02"
"-8.79296635503124e-16";"356.44063261965";"0";"0.9303999999999992";"0.9304000000000001";"-8.705036691480927e-16";"0";"355.51023261964997";"0";"0";"0";"-8.792966355031248e-18";"0";"0.06960000000000077";"0.06960000000000076";"20200105:03"
"-2.1982415887578104e-16";"332.45147747609997";"0";"0.9303999999999989";"0.9303999999999998";"-8.705036691480927e-16";"0";"331.52107747609995";"0";"0";"0";"-8.792966355031248e-18";"0";"0.06960000000000044";"0.06960000000000043";"20200105:04"
"-2.19824158875781e-16";"326.29496863394996";"0";"0.9303999999999996";"0.9303999999999998";"-2.1762591728702323e-16";"0";"325.36456863394994";"0";"0";"0";"-2.1982415887578124e-18";"0";"0.06960000000000044";"0.06960000000000044";"20200105:05"
"-2.19824158875781e-16";"340.7309204017499";"0";"0.9303999999999996";"0.9303999999999998";"-2.1762591728702318e-16";"0";"339.8005204017499";"0";"0";"0";"-2.198241588757812e-18";"0";"0.06960000000000044";"0.06960000000000044";"20200105:06"
"-8.79296635503124e-16";"390.8321647723499";"0";"0.9303999999999999";"0.9304000000000001";"-2.1762591728702318e-16";"0";"389.9017647723499";"0";"0";"0";"-2.198241588757812e-18";"0";"0.06960000000000077";"0.06960000000000077";"20200105:07"
"9.383152593713463";"644.0982009339";"226.37";"201.79638014829177";"201.79638014829177";"-8.705036691480927e-16";"0";"442.30182078560824";"0";"0";"0";"-8.792966355031248e-18";"0.09383152593713472";"15.095687938866348";"15.189519464803483";"20200105:08"
"187.63572995982167";"1080.5734485015";"732.86";"514.8025851136164";"505.51326404584006";"9.289321067776328";"0";"565.7708633878837";"0";"0";"0";"0.09383152593713472";"1.8763572995982185";"37.81569559070374";"39.78588441623909";"20200105:09"
"133.75436931733896";"1411.96345893585";"719.7";"729.6661665866351";"543.9067939264116";"185.75937266022345";"0";"682.2972923492149";"0";"0";"0";"1.8763572995982185";"1.3375436931733908";"40.687782520720816";"43.90168351349243";"20200105:10"
"119.23364250227755";"1668.8384830393497";"761.4300000000001";"728.7957612765708";"596.3789356524053";"132.41682562416557";"0";"940.0427217627789";"0";"0";"0";"1.3375436931733908";"1.1923364250227766";"44.6130416180215";"47.142921736217666";"20200105:11"
"123.86729134118903";"1780.08022901475";"749.25";"698.733275911758";"580.6919698345032";"118.04130607725477";"0";"1081.346953102992";"0";"0";"0";"1.1923364250227766";"1.2386729134118915";"43.43955406328564";"45.87056340172031";"20200105:12"
"22.014470578518953";"1559.29508433075";"366.31";"442.7542874517626";"320.12566902398544";"122.62861842777714";"0";"1116.5407968789873";"0";"0";"0";"1.2386729134118915";"0.22014470578518977";"23.947492007813594";"25.406309627010675";"20200105:13"
"0.2994384400903556";"1219.6256309707499";"94.77000000000001";"109.68692223166298";"87.89259635892921";"21.794325872733765";"0";"1109.938708739087";"0";"0";"0";"0.22014470578518971";"0.002994384400903576";"6.57494057027246";"6.798079660458553";"20200105:14"
"1.1102230246251565e-16";"1021.9804677968999";"0";"1.2268440556894518";"0.9303999999999997";"0.29644405568945204";"0";"1020.7536237412105";"0";"0";"0";"0.0029943844009035583";"1.2012960071139399e-18";"0.06960000000000022";"0.07259438440090378";"20200105:15"
"1.099120794378905e-16";"914.7722965801499";"0";"0.9303999999999999";"0.9303999999999998";"1.099120794378905e-16";"0";"913.84189658015";"0";"0";"0";"1.1102230246251575e-18";"1.099120794378906e-18";"0.0696000000000001";"0.0696000000000001";"20200105:16"
"1.099120794378905e-16";"1000.3265401451999";"0";"0.9303999999999998";"0.9303999999999997";"1.0881295864351159e-16";"0";"999.3961401452";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.06960000000000022";"0.06960000000000022";"20200105:17"
