"newBatterySoc";"energyConsumption";"powerProduction";"selfUsedEnergy";"selfUsedEnergyPV";"selfUsedEnergyBattery";"feedInEnergyGrid";"gridUsedEnergy";"missedInverterPower";"missedBatteryPower";"missedFeedInPowerGrid";"lossesUnloadBattery";"lossesLoadBattery";"lossesPvGeneration";"losses";"dayTime"
"1.099120794378905e-16";"1098";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"1097.1333";"0";"0";"0";"0";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200102:00"
"1.099120794378905e-16";"1098";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1097.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200102:01"
"1.099120794378905e-16";"1098";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1097.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200102:02"
"1.099120794378905e-16";"1098";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1097.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200102:03"
"1.099120794378905e-16";"1098";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1097.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200102:04"
"1.099120794378905e-16";"1098";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1097.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200102:05"
"1.099120794378905e-16";"1098";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1097.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200102:06"
"1.099120794378905e-16";"1098";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1097.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200102:07"
"9.539964457615934";"1199";"256.64";"214.0780827521054";"214.0780827521054";"1.0881295864351159e-16";"0";"984.9219172478946";"0";"0";"0";"1.099120794378906e-18";"0.09539964457615942";"32.92558951292901";"33.02098915750517";"20200102:08"
"191.7529845609107";"1199";"784.32";"547.0951599586994";"537.6505951456596";"9.444564813039774";"0";"651.9048400413006";"0";"0";"0";"0.09539964457615942";"1.9175298456091088";"52.979521459481134";"54.992450949666406";"20200102:09"
"464.2089774491602";"1199";"1237.62";"897.5978396875829";"707.7623849722813";"189.8354547153016";"0";"301.4021603124171";"0";"0";"0";"1.9175298456091088";"4.642089774491606";"60.95965800836484";"67.51927762846556";"20200102:10"
"628.6776774491605";"1199";"1403.75";"1167.32927264695";"707.7623849722813";"459.56688767466864";"0";"31.670727353050097";"0";"0";"0";"4.642089774491606";"6.28677677449161";"60.95965800836484";"71.88852455734806";"20200102:11"
"300.52509249655725";"1908";"1337.51";"1574.3480216528708";"951.9571209782019";"622.3909006746688";"0";"333.6519783471292";"0";"0";"0";"6.28677677449161";"3.005250924965575";"81.9921795303261";"91.28420722978328";"20200102:12"
"250.63794496033836";"1300";"973.1899999999999";"952.954374028768";"655.4345324571764";"297.51984157159166";"0";"347.04562597123197";"0";"0";"0";"3.005250924965575";"2.5063794496033855";"64.58582616874435";"70.09745654331331";"20200102:13"
"57.08683242587804";"1199";"466.91";"602.8255355778982";"354.6939700671632";"248.131565510735";"0";"596.1744644221018";"0";"0";"0";"2.506379449603386";"0.5708683242587811";"54.55256283599027";"57.62981060985244";"20200102:14"
"0";"1199";"0";"57.38266410161926";"0.8667000000000004";"56.51596410161926";"0";"1141.6173358983808";"0";"0";"0";"0.570868324258781";"0";"0.13329999999999964";"0.7041683242587806";"20200102:15"
"0";"1199";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"1198.1333";"0";"0";"0";"0";"0";"0.13329999999999964";"0.13329999999999964";"20200102:16"
"0";"1199";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"1198.1333";"0";"0";"0";"0";"0";"0.13329999999999964";"0.13329999999999964";"20200102:17"
"4.39648317751562e-16";"1705";"0";"0.8667000000000002";"0.8667000000000002";"0";"0";"1704.1333";"0";"0";"0";"0";"4.396483177515624e-18";"0.1332999999999993";"0.1332999999999993";"20200102:18"
"0";"1503";"0";"0.8667000000000002";"0.8666999999999998";"4.3525183457404636e-16";"0";"1502.1333";"0";"0";"0";"4.396483177515624e-18";"0";"0.1333000000000002";"0.1333000000000002";"20200102:19"
"0";"1503";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1502.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200102:20"
"0";"1503";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1502.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200102:21"
"0";"1503";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1502.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200102:22"
"0";"1503";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1502.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200102:23"
"1.099120794378905e-16";"1097";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"1096.1333";"0";"0";"0";"0";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200103:00"
"1.099120794378905e-16";"1097";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1096.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200103:01"
"1.099120794378905e-16";"1097";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1096.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200103:02"
"1.099120794378905e-16";"1097";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1096.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200103:03"
"1.099120794378905e-16";"1097";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1096.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200103:04"
"1.099120794378905e-16";"1097";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1096.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200103:05"
"1.099120794378905e-16";"1097";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1096.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200103:06"
"1.099120794378905e-16";"1097";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1096.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200103:07"
"-1.758593271006248e-15";"1198";"11.84";"10.261728000000003";"10.261728000000003";"1.0881295864351159e-16";"0";"1187.738272";"0";"0";"0";"1.099120794378906e-18";"0";"1.5782719999999983";"1.5782719999999983";"20200103:08"
"0.012815999069568136";"1198";"39.66";"34.36210217536001";"34.36210217536001";"-1.7410073382961854e-15";"0";"1163.63789782464";"0";"0";"0";"-1.7585932710062496e-17";"0.00012815999069568147";"5.284952371034365";"5.28508053102506";"20200103:09"
"74.42158282841793";"1198";"516.6700000000001";"401.90711929492875";"401.8944314558499";"0.012687839078872455";"0";"796.0928807050713";"0";"0";"0";"0.00012815999069568147";"0.7442158282841799";"39.60225255584925";"40.346596544124125";"20200103:10"
"135.5283830679166";"1198";"665.88";"555.2102672559676";"481.53290025583385";"73.67736700013374";"0";"642.7897327440324";"0";"0";"0";"0.7442158282841799";"1.3552838306791672";"47.44974310990699";"49.549242768870336";"20200103:11"
"97.59683625913763";"1907";"767.31";"742.9155942102747";"608.7424949730372";"134.17309923723744";"0";"1164.0844057897252";"0";"0";"0";"1.3552838306791672";"0.9759683625913773";"59.98484213894494";"62.316094332215485";"20200103:12"
"192.11948329353123";"1299";"814.17";"661.1069243085647";"564.4860564120185";"96.62086789654626";"0";"637.8930756914353";"0";"0";"0";"0.9759683625913772";"1.9211948329353141";"55.62385945310143";"58.521022648628126";"20200103:13"
"0.01658386782739285";"1198";"43.97";"228.2925690381252";"38.0942805775293";"190.1982884605959";"0";"969.7074309618748";"0";"0";"0";"1.9211948329353141";"0.00016583867827379322";"5.858968040826866";"7.780328712440454";"20200103:14"
"0";"1198";"0";"0.8831180291491193";"0.8667000000000004";"0.016418029149118923";"0";"1197.116881970851";"0";"0";"0";"0.00016583867827392866";"5.692061405548903e-21";"0.13329999999999964";"0.13346583867827358";"20200103:15"
"0";"1198";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"1197.1333";"0";"0";"0";"0";"0";"0.13329999999999964";"0.13329999999999964";"20200103:16"
"0";"1198";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"1197.1333";"0";"0";"0";"0";"0";"0.13329999999999964";"0.13329999999999964";"20200103:17"
"4.39648317751562e-16";"1704";"0";"0.8667000000000002";"0.8667000000000002";"0";"0";"1703.1333";"0";"0";"0";"0";"4.396483177515624e-18";"0.1332999999999993";"0.1332999999999993";"20200103:18"
"0";"1502";"0";"0.8667000000000002";"0.8666999999999998";"4.3525183457404636e-16";"0";"1501.1333";"0";"0";"0";"4.396483177515624e-18";"0";"0.1333000000000002";"0.1333000000000002";"20200103:19"
"0";"1502";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1501.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200103:20"
"0";"1502";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1501.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200103:21"
"0";"1502";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1501.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200103:22"
"0";"1502";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1501.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200103:23"
"1.099120794378905e-16";"1096";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"1095.1333";"0";"0";"0";"0";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200104:00"
"1.099120794378905e-16";"1096";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1095.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200104:01"
"1.099120794378905e-16";"1096";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1095.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200104:02"
"1.099120794378905e-16";"1096";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1095.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200104:03"
"1.099120794378905e-16";"1096";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1095.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200104:04"
"1.099120794378905e-16";"1096";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1095.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200104:05"
"1.099120794378905e-16";"1096";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1095.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200104:06"
"1.099120794378905e-16";"1096";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1095.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200104:07"
"0.008436179469399929";"1197";"34.650000000000006";"30.023769508337256";"30.023769508337256";"1.0881295864351159e-16";"0";"1166.9762304916628";"0";"0";"0";"1.099120794378906e-18";"0.00008436179469399937";"4.617709098259315";"4.617793460054009";"20200104:08"
"4.327579211806155";"1197";"203.36";"172.47186492588443";"172.46351310820972";"0.00835181767470593";"0";"1024.5281350741157";"0";"0";"0";"0.00008436179469399937";"0.04327579211806159";"26.52519475865276";"26.568554912565514";"20200104:09"
"3.8173880758642422";"1197";"196.32";"171.09289767690848";"166.8085942572204";"4.284303419688094";"0";"1025.9071023230915";"0";"0";"0";"0.04327579211806159";"0.03817388075864246";"25.65545819140158";"25.736907864278283";"20200104:10"
"4.266704133085901";"1197";"202.52";"175.56799266768593";"171.78877847258033";"3.7792141951055997";"0";"1021.432007332314";"0";"0";"0";"0.038173880758642455";"0.04266704133085905";"26.421419372787454";"26.502260294876955";"20200104:11"
"1.0205715859730082";"1906";"189.12";"167.2408770578531";"163.01683996609808";"4.224037091755042";"0";"1738.7591229421469";"0";"0";"0";"0.04266704133085905";"0.010205715859730086";"25.072279644030203";"25.12515240122079";"20200104:12"
"1.8796609843065553";"1298";"156.5";"135.00335811748857";"133.9929922473753";"1.010365870113278";"0";"1162.9966418825115";"0";"0";"0";"0.010205715859730092";"0.018796609843065568";"20.60836029372919";"20.637362619431986";"20200104:13"
"0";"1197";"15.89";"15.63272737446349";"13.771863000000002";"1.8608643744634896";"0";"1181.3672726255365";"0";"0";"0";"0.018796609843065568";"0";"2.118136999999999";"2.1369336098430645";"20200104:14"
"0";"1197";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"1196.1333";"0";"0";"0";"0";"0";"0.13329999999999964";"0.13329999999999964";"20200104:15"
"0";"1197";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"1196.1333";"0";"0";"0";"0";"0";"0.13329999999999964";"0.13329999999999964";"20200104:16"
"0";"1197";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"1196.1333";"0";"0";"0";"0";"0";"0.13329999999999964";"0.13329999999999964";"20200104:17"
"4.39648317751562e-16";"1703";"0";"0.8667000000000002";"0.8667000000000002";"0";"0";"1702.1333";"0";"0";"0";"0";"4.396483177515624e-18";"0.1332999999999993";"0.1332999999999993";"20200104:18"
"0";"1501";"0";"0.8667000000000002";"0.8666999999999998";"4.3525183457404636e-16";"0";"1500.1333";"0";"0";"0";"4.396483177515624e-18";"0";"0.1333000000000002";"0.1333000000000002";"20200104:19"
"0";"1501";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1500.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200104:20"
"0";"1501";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1500.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200104:21"
"0";"1501";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1500.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200104:22"
"0";"1501";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1500.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200104:23"
"1.099120794378905e-16";"1095";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"1094.1333";"0";"0";"0";"0";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200105:00"
"1.099120794378905e-16";"1095";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1094.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200105:01"
"1.099120794378905e-16";"1095";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1094.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200105:02"
"1.099120794378905e-16";"1095";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1094.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200105:03"
"1.099120794378905e-16";"1095";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1094.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200105:04"
"1.099120794378905e-16";"1095";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1094.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200105:05"
"1.099120794378905e-16";"1095";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1094.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200105:06"
"1.099120794378905e-16";"1095";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1094.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200105:07"
"6.049019532976381";"1196";"226.33";"190.86456935431255";"190.86456935431255";"1.0881295864351159e-16";"0";"1005.1354306456874";"0";"0";"0";"1.099120794378906e-18";"0.06049019532976386";"29.35530990530728";"29.415800100637043";"20200105:08"
"166.58974341096976";"1196";"732.87";"519.9416626336006";"513.953133295954";"5.988529337646617";"0";"676.0583373663994";"0";"0";"0";"0.06049019532976386";"1.665897434109699";"50.644398612157374";"52.37078624159684";"20200105:09"
"160.30993226822218";"1196";"719.7";"672.6625829023526";"507.73873692549256";"164.92384597686006";"0";"523.3374170976474";"0";"0";"0";"1.665897434109699";"1.6030993226822232";"50.03203856115175";"53.30103531794367";"20200105:10"
"180.45004669977706";"1196";"761.4300000000001";"685.9136553689672";"527.2068224234272";"158.70683294553996";"0";"510.08634463103283";"0";"0";"0";"1.6030993226822232";"1.8045004669977722";"51.950403132353586";"55.35800292203358";"20200105:11"
"92.37946493802343";"1905";"749.29";"775.7817817852215";"597.1362355524421";"178.64554623277928";"0";"1129.2182182147785";"0";"0";"0";"1.8045004669977722";"0.923794649380235";"58.8411736010695";"61.569468717447506";"20200105:12"
"28.429801977637254";"1297";"366.31";"384.047547920948";"292.5918776323048";"91.45567028864319";"0";"912.952452079052";"0";"0";"0";"0.9237946493802351";"0.2842980197763727";"45.001150673112136";"46.20924334226874";"20200105:13"
"0.24394343552253872";"1196";"94.77000000000001";"110.0691015683989";"81.92359761053802";"28.145503957860882";"0";"1085.930898431601";"0";"0";"0";"0.2842980197763728";"0.002439434355225395";"12.599994878833158";"12.886732332964757";"20200105:14"
"0";"1196";"0";"1.1082040011673138";"0.8667000000000004";"0.24150400116731333";"0";"1194.8917959988328";"0";"0";"0";"0.0024394343552253893";"0";"0.13329999999999964";"0.13573943435522504";"20200105:15"
"0";"1196";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"1195.1333";"0";"0";"0";"0";"0";"0.13329999999999964";"0.13329999999999964";"20200105:16"
"0";"1196";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"1195.1333";"0";"0";"0";"0";"0";"0.13329999999999964";"0.13329999999999964";"20200105:17"
"4.39648317751562e-16";"1702";"0";"0.8667000000000002";"0.8667000000000002";"0";"0";"1701.1333";"0";"0";"0";"0";"4.396483177515624e-18";"0.1332999999999993";"0.1332999999999993";"20200105:18"
"0";"1500";"0";"0.8667000000000002";"0.8666999999999998";"4.3525183457404636e-16";"0";"1499.1333";"0";"0";"0";"4.396483177515624e-18";"0";"0.1333000000000002";"0.1333000000000002";"20200105:19"
"0";"1500";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1499.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200105:20"
"0";"1500";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1499.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200105:21"
"0";"1500";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1499.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200105:22"
"0";"1500";"0";"0.8666999999999998";"0.8666999999999998";"0";"0";"1499.1333";"0";"0";"0";"0";"0";"0.1333000000000002";"0.1333000000000002";"20200105:23"
"1.099120794378905e-16";"1093";"0";"0.8667000000000004";"0.8667000000000004";"0";"0";"1092.1333";"0";"0";"0";"0";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200106:00"
"1.099120794378905e-16";"1093";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1092.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200106:01"
"1.099120794378905e-16";"1093";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1092.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200106:02"
"1.099120794378905e-16";"1093";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1092.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200106:03"
"1.099120794378905e-16";"1093";"0";"0.8667000000000005";"0.8667000000000004";"1.0881295864351159e-16";"0";"1092.1333";"0";"0";"0";"1.099120794378906e-18";"1.099120794378906e-18";"0.13329999999999953";"0.13329999999999953";"20200106:04"
